rf_model,xgb_model,lstm_model,travel_time
6.663598063973069,6.6646385,6.7926207,6.7
6.366263510230038,6.2612967,6.874093,6.5
5.966698022328978,5.720559,6.157901,5.8
5.2964525627810675,5.2528934,5.7080393,4.8
5.435425597975892,5.302945,5.521284,4.9
5.391551535122665,5.2909265,5.632656,4.6
5.139178928212039,5.297813,5.5128956,5.8
5.211535463877766,5.1936,5.723996,4.9
5.733335807872671,5.8655443,5.821029,5.6
6.8174314213208795,6.839707,5.6348543,6.7
7.2643986368569715,7.263977,5.7622223,7.2
5.292768431428658,5.185688,6.020543,5.0
7.012222339063524,7.156197,5.9300766,7.4
5.983212019818208,5.8581214,5.8570347,5.7
6.21605445202257,6.256018,5.8193545,6.5
6.944400038094736,6.808611,6.1423626,6.6
7.132351011539025,7.281445,5.7929425,7.6
6.453078870882319,6.468623,6.487343,5.7
6.355818653430842,6.342131,6.5289955,6.6
6.483973732087246,6.3707314,6.256013,5.9
6.446425149090671,6.3854723,6.171916,6.9
6.300139269239969,6.0608244,6.318947,6.0
6.508149952716127,6.4878798,6.3062077,6.6
5.842047307675985,5.8156004,6.5433865,5.6
6.786813522126016,6.6276894,6.3290434,6.8
5.62680665076124,5.5644183,6.5566425,5.5
5.3574299048975025,5.4429646,6.0235806,5.2
5.581452039503607,5.5235868,6.064701,5.5
5.705263601531911,5.754049,5.5204697,5.7
5.5688138061081585,5.440009,5.473463,5.5
5.941508767059394,6.13854,5.4967976,6.8
9.048107288544786,8.811997,6.0520306,8.7
8.178176797739301,7.941648,5.9992485,8.1
6.16306281866848,5.9984083,6.326397,6.1
6.203624304499079,6.117001,5.9746256,6.1
10.924721292596294,10.915391,5.9372616,10.9
8.012991030516206,8.0984335,5.776082,8.6
6.303882495498962,6.165239,6.5222807,6.0
6.592864608004796,6.8268585,5.9189987,7.6
6.583943373294768,6.57933,6.1961565,6.2
6.056981277704155,5.994028,6.302705,6.4
5.220974297446817,5.2556863,6.476803,4.8
6.710929389733389,6.8826156,6.1456623,7.2
5.870372407401669,5.635994,6.1783304,5.5
6.523085859402035,6.5289445,5.8747454,6.6
6.637702044383177,6.4791274,6.3500357,6.5
6.876706822691187,6.786253,6.598008,6.9
5.42103182947881,5.3041983,6.536891,5.2
5.799233413545293,5.773769,5.8562136,5.6
4.907799440004712,4.8320937,5.8281326,4.8
5.755782390981586,5.536808,5.4546103,5.4
5.405850993046348,5.269033,5.3792667,5.0
6.2940401806417,6.232469,5.4294763,6.7
5.727497050637542,5.698801,5.7754087,5.5
7.145911010550149,7.321892,5.820527,7.8
6.953516293891295,7.0844026,6.2604733,6.1
6.893741071428562,6.899333,6.2766123,6.9
4.4350874743913,4.4769173,6.380786,4.4
7.038616452991452,7.1420817,6.5715933,7.3
5.497340888557328,5.6300673,5.616071,5.3
6.155043629683377,5.7461147,5.5296717,6.4
6.081510912350304,6.0668645,6.360606,6.0
6.990627191586361,6.9785504,5.5152416,7.0
5.7764384472898955,5.7586794,6.5658846,5.7
7.44495828708329,7.4614897,5.6816263,7.4
7.248814905002403,7.08783,5.923295,7.2
5.362350470303861,5.4921055,6.0260563,5.3
6.351076642448929,6.264244,5.603776,6.3
6.130137091419701,6.087352,5.8784113,6.1
6.0781941936836725,6.082044,5.6421585,6.2
5.07979044679865,4.9594793,5.653256,4.9
5.103342872120982,5.0265865,5.355592,5.0
5.345314961559646,5.5633607,5.71409,5.8
5.55750714887013,5.4476776,5.480236,5.7
6.9575574284645345,6.887029,5.742282,6.9
5.366608904084909,5.3249207,6.221904,5.2
5.558787657976826,5.3520803,5.5085745,5.4
5.168115591045085,5.2015862,5.750972,4.9
8.063655044030046,8.095849,5.9836693,8.4
7.822516293891288,7.7937856,5.5280876,7.8
7.195324192439186,7.32866,5.670567,7.8
6.741475956220944,6.4297886,6.495409,6.0
6.347551004274306,6.220191,6.383156,6.8
6.365502045621826,6.299582,6.104081,6.2
6.29783201866071,6.3328485,6.3169565,6.5
5.819207660841475,5.5525794,6.3494787,5.3
5.36433291396517,5.5237284,6.167985,5.8
6.143334020322044,6.0713105,6.314891,6.1
7.783267527740926,8.074303,6.3809137,8.3
5.719091535857692,5.546356,7.522236,5.5
6.055613763329359,6.1573286,7.1412725,6.4
5.291332190774137,5.296115,6.26803,5.2
6.007206770417003,5.9383736,6.2780695,6.8
5.778454815474325,5.81115,6.0318384,5.7
6.247249471593497,6.2148056,5.832542,6.2
13.871310816498312,13.947765,6.3997984,14.0
8.124615620490621,7.9369125,5.752761,8.1
5.9933471334476325,5.8892612,7.447159,5.8
5.247101985173098,5.2204337,5.8978844,5.1
6.349414247518721,6.28641,5.6221313,6.3
5.462905069944319,5.4192886,5.570527,5.4
6.240661314819058,6.20503,5.374416,6.4
5.5559288402843245,5.6729817,5.696759,6.2
4.639145960277446,4.565544,5.376028,4.6
4.639145960277446,4.565544,5.5150065,4.6
6.042514706169863,6.0198298,5.740494,6.1
6.042514706169863,6.0198298,5.740494,6.1
5.055223109663563,4.917557,5.4520097,5.0
5.055223109663563,4.917557,5.4520097,5.0
5.9604357166985835,5.9661865,5.360156,5.8
5.49403580742376,5.3960238,5.360156,5.4
7.052804875485134,7.1208606,5.6062775,7.5
5.789630088999506,5.6953573,5.675288,5.5
6.503559974535637,6.647146,5.514846,6.9
5.723123902771716,5.541703,6.546403,5.4
6.496060267256643,6.4969916,5.619836,6.8
5.363159678786244,5.31041,6.534128,4.8
7.580036059652319,7.3834934,5.9194508,8.0
5.834851057913661,5.8196387,5.9570904,5.5
6.507412473591499,6.4298143,6.194976,6.9
7.1576479192104205,7.2116704,6.511277,6.8
6.528088546529724,6.144701,6.652588,6.7
5.961187169312172,5.81421,6.423377,5.7
7.1004476235570015,7.055886,7.27946,7.2
5.2672406105726886,5.189169,7.12492,5.2
6.192985369497033,6.260676,6.672845,6.5
5.495029555586331,5.5212173,6.4083405,5.3
5.465983665169314,5.4435654,6.0089064,5.2
4.4422873691657605,4.4853644,6.0374413,4.3
5.74384291288956,5.7886944,5.839732,5.6
13.414621663059158,13.042981,5.6640043,12.5
6.261745730076444,5.969852,5.368155,7.1
4.494827307935085,4.401291,7.2528696,4.5
6.630429416453207,6.4340343,5.6854124,6.6
6.125303363641202,6.2162223,5.3482585,5.4
5.935776921895071,5.923107,5.562582,5.9
5.669870958336841,5.4995785,5.4125605,5.5
5.784367922085854,6.2748804,5.4217854,6.9
6.040203987493868,5.9244313,5.419462,6.2
5.60405679615798,5.4963126,5.4805183,5.5
4.993763523654654,4.881175,5.682604,4.8
6.585686886303019,6.4122,5.3724537,6.4
6.259809786555389,6.0641274,5.421624,6.1
8.005576731139234,8.076651,6.1725445,8.4
7.231511696092578,7.0814033,6.367363,7.0
6.783321987599837,6.9310875,5.6447415,7.1
5.9512729180575725,5.9521523,6.876836,5.6
7.478126976915964,7.5709434,5.817993,8.1
6.395539697247332,6.1455674,6.9029474,5.8
7.669057502923439,7.635495,6.3274307,8.3
6.371054984367484,6.393454,6.5681305,5.9
7.335628156565657,7.4764643,6.5226145,7.4
5.966475105912602,6.0700665,7.5477905,5.9
7.873372485032023,8.173298,6.308959,8.4
6.4400255832130835,6.260329,7.229889,6.0
6.627798897695192,6.7319856,6.4739447,7.1
5.946979804704114,6.021332,6.835326,5.7
5.835781194220051,6.024378,5.569462,6.6
4.843625533079708,4.781871,6.1128864,4.8
6.518614084040959,6.4712453,5.632446,6.5
6.218670505750092,6.1711445,5.7815323,6.1
6.370891766544849,6.494649,5.6991243,7.4
5.073094916088155,5.1150484,5.7725782,4.4
5.460450169380179,5.4154935,5.5344086,5.4
5.783555177538559,5.539593,5.43928,5.8
5.95946969169976,5.8219934,5.5457206,5.8
6.34836425788103,6.591991,5.8652477,6.4
6.37944065517311,6.4031367,5.3890657,6.4
6.068531030499023,5.9633718,5.496792,5.9
5.586686955930345,5.6090536,5.454704,6.4
6.389080250335348,6.3659525,5.4724226,6.3
5.862405140258812,5.7041526,5.701762,5.4
6.769182157153844,6.552011,5.8435736,6.3
6.753596916897935,6.6038756,6.0557585,7.0
6.645949813587079,6.6349626,6.489938,6.4
6.66190122705099,6.7793403,6.3806486,7.5
6.359129946131819,6.3592095,6.0433807,6.0
5.404503017124598,5.342487,6.0116005,5.8
6.916296013645223,6.654283,6.1399546,6.5
7.657373526936029,7.668085,6.230427,7.9
6.214922315293643,6.109346,6.5769615,6.2
7.115734337421846,7.2198915,6.9651365,7.2
5.907717785209332,5.39082,6.8330317,5.5
6.527276635660733,6.4816685,6.7610073,6.8
5.622814550340317,5.52423,6.577964,5.4
5.622180303430623,5.688625,5.4315968,6.2
4.937583313862717,4.8399525,5.9617224,4.8
5.10453867085671,4.9865766,5.3791656,4.9
5.750079797726355,5.682818,5.790675,5.6
5.133923744913639,5.1603,5.4981475,5.0
5.966764410014733,5.9196134,5.7529316,5.9
5.9162843465938915,5.7165847,5.4304395,5.7
4.734090422105891,4.6577196,5.556601,4.6
5.433436554994909,5.398281,5.6617107,5.3
6.923371569603907,6.994122,5.4201355,6.8
6.733574633211818,7.2393055,5.91294,7.8
7.303973815536314,6.975951,6.1476507,7.2
5.678240606956041,5.7126756,5.648078,5.6
5.032968900751879,4.9823213,6.027834,5.1
6.077794425669855,6.0476713,5.7287593,6.9
7.2889040280253505,7.1607256,5.7533326,6.9
5.076997156417787,5.2758336,5.825204,5.6
8.01354755892256,7.9531403,6.317995,7.7
6.7187591026854525,6.6175117,5.718478,7.2
5.814028476393255,5.9202228,6.456787,5.3
14.485315656565652,15.536375,6.662632,16.0
6.450739366055184,6.3846235,6.318907,6.1
6.591603595682107,6.6049848,6.2204123,7.1
6.102282242084186,6.09781,6.437025,5.8
6.886525355091533,6.7838674,6.479002,7.0
6.02519444444444,5.772895,6.8991795,5.4
7.355348445535947,7.3707213,6.237488,7.4
5.879593135469945,5.792316,6.258003,5.5
6.380393803914689,6.290415,6.527794,6.7
6.490716189669792,6.298866,6.2804537,6.0
6.152109066521594,6.2547016,7.118932,6.5
6.050095719847571,5.924727,6.8494816,5.8
7.492090675664206,7.477895,6.0979633,7.6
6.974195166289133,6.719399,6.447316,6.6
6.694137034262041,6.859596,6.6135187,6.7
4.503498480931458,4.401435,7.165024,4.5
5.739851572639168,5.871069,6.4665327,6.1
5.4639089972795905,5.567064,5.6208553,5.3
5.168705179202022,4.9290495,5.982765,5.5
6.310873884866584,6.298356,6.156686,6.2
6.468729953137836,6.431134,5.5049667,6.4
5.518498195535482,5.450677,5.8473053,5.4
5.2133395269131135,5.2404943,6.031605,5.0
4.971643220590378,4.777312,5.5969143,4.7
5.362711412572557,5.3742824,5.6170616,5.3
5.299423354010719,5.313012,5.4024777,5.2
6.228406477472851,6.1923213,5.5792465,6.2
6.014640146509559,5.947685,5.348857,5.8
5.809529483880704,5.8172026,5.366329,6.4
5.678488698100763,5.6536145,6.171053,5.9
5.500382729823466,5.4297037,5.5124125,5.5
5.960603925737962,5.966275,6.244524,5.8
7.2849574726887045,7.271568,5.814065,7.2
6.287242911570492,5.983294,6.211876,5.8
7.195209832116858,7.04345,5.6208215,7.5
7.662119258056753,7.6606703,6.19637,7.5
7.634550899395552,7.7497535,5.8741674,8.2
5.586812293460869,5.341654,6.404129,5.3
6.0377973055918845,6.003886,5.6071844,6.6
5.976948994228498,5.9874325,6.1975727,5.5
6.640237536333367,6.4118443,5.832198,7.3
5.6189434774597355,5.5341167,6.281843,5.2
5.832605557697041,5.762124,6.461174,6.2
6.305558999983014,6.1531386,6.424327,5.8
6.67429332010582,6.5366936,5.9252663,6.6
6.0138144841269865,5.7889705,6.498293,5.7
7.142541035353539,7.082684,6.7961864,7.3
5.466628186325707,5.306139,7.1978636,5.3
6.323524782431504,6.5170984,6.7768803,6.6
5.684892079908995,5.4943523,6.3565626,5.3
5.243256996481973,5.2414002,5.5336494,5.8
5.161112668474291,5.104166,6.605303,5.1
5.326224224710503,5.335181,5.613017,5.1
5.570530016568904,5.4702277,6.082608,5.4
5.748046173608044,5.6577835,5.682398,5.7
7.130095196198138,7.0488286,5.8843184,7.1
5.572000328898108,5.515933,5.953513,5.5
4.907248359356179,4.645982,5.376787,4.7
6.226174472873214,6.176117,5.4687376,6.1
5.630922284743849,5.514638,5.3442364,5.5
5.630922284743849,5.514638,5.8205414,5.5
6.045089808978145,6.0216556,6.0638638,6.4
6.045089808978145,6.0216556,6.0638638,6.4
5.499960266294873,5.355194,6.061445,5.3
5.379254501755813,5.2944965,6.061445,5.1
6.458786722442949,6.3633637,5.8941526,6.6
6.284841194888995,6.0861077,5.640955,6.8
6.644848508826902,6.4354997,6.26824,6.6
5.545370098105483,5.5482383,6.2106504,5.4
8.806893819143818,8.585464,6.355139,8.2
7.402705830333,7.203639,5.854993,7.6
7.251094638613018,7.0162506,6.2636585,7.0
7.007503676234661,7.0242457,5.6906953,7.2
5.371253680854526,5.300484,6.4622717,5.0
6.624036153081464,6.799116,5.828224,7.0
5.624348002098253,5.5729284,6.252286,5.2
6.323416023588924,6.378386,6.1324053,6.7
5.757540371792828,5.8028936,6.45914,5.4
6.872331834831834,7.041392,6.3371534,7.5
7.216159820925979,7.0535517,6.639385,7.2
6.643396825396829,6.662258,7.2879715,6.6
6.758927055389526,6.636535,7.355528,6.5
6.416666354808673,6.521939,6.450115,6.8
5.534258436480146,5.4102917,6.2837095,5.3
6.045166472302193,6.1259995,5.739242,6.0
6.925214052324,6.9112067,6.4641905,6.8
6.483429208951647,6.394863,5.817373,6.5
5.096287039689399,5.1561956,6.4502964,4.8
6.036049641199065,6.083408,5.757303,6.0
6.429412958622382,6.242417,6.0146484,6.6
5.738282858169374,5.7448506,5.662833,5.8
6.353156974025432,6.135603,5.668185,6.5
6.0214774787014465,5.9827495,5.876133,6.0
4.988911517438478,4.735891,5.8562326,4.7
5.320964153406473,5.6322093,5.4172344,6.1
7.899873346560848,7.8709764,5.349217,8.2
6.692797721632639,6.5851183,5.822794,6.6
5.638426952700501,5.6076283,6.051057,5.6
5.660053699738039,5.6110325,5.3699155,5.6
5.397797514850703,4.986165,5.383218,4.9
5.769058876133617,5.7897353,5.3831644,5.5
6.48915654533826,6.648525,5.413503,6.8
6.08571621360187,6.065751,5.778533,5.8
6.627109474843315,6.685521,5.5525026,7.1
6.138060529325386,6.154266,6.2868767,5.8
6.196693820881291,6.3054533,6.1110983,6.8
7.064323260245712,6.962499,6.4961653,6.8
6.7190164957850795,6.749888,6.323763,7.4
6.1700856055070705,5.953958,6.785593,5.8
6.505682235248412,6.5450535,6.6775656,6.6
5.873274561087059,5.9252305,6.3427896,5.8
7.10311627435065,7.073315,6.9596395,7.1
4.8151682442488575,4.820905,7.3806095,4.7
7.029828366120076,6.4158216,6.5819435,6.2
5.440766432324278,5.485807,6.085845,5.3
5.965172798735291,5.8160133,6.786804,6.0
15.126959325396822,17.032997,5.9165382,18.3
5.532267847596608,5.5358076,6.063016,5.4
4.949563304782596,4.921685,6.4653034,5.6
4.880039593200622,4.9249377,5.962223,4.2
6.853562334474216,6.8739834,5.4686966,6.7
6.332797114574019,6.27176,5.5340023,6.3
5.00047266432343,4.9876456,6.0861216,4.9
5.451458903330115,5.4062753,5.6250916,5.4
6.384085710888572,6.660725,5.552942,7.1
5.0155812740071335,4.8337107,5.910283,4.8
5.513023890407384,5.465121,5.6698527,5.6
6.12645667055859,6.1077495,5.5829563,6.0
5.456666764070078,5.4429393,5.803108,5.4
5.594389565159239,5.891776,6.146989,6.4
5.639704182331266,5.575678,5.8029976,5.3
5.91592495900449,5.9275575,5.7308097,5.7
7.016407606552121,7.0184593,5.9467964,7.4
6.4070845088477775,6.3429966,5.948311,6.0
6.0936452478987695,5.975477,5.895977,6.4
6.270848403934449,6.178729,6.228941,5.8
6.314124560609412,6.2059636,6.2394466,6.9
6.896672187715892,6.839537,6.310297,6.6
6.851496769434271,6.8782005,6.4170504,7.3
7.228305330970775,7.0801415,6.6389112,7.2
6.740269029581535,6.7060513,7.276636,6.7
6.437507610680224,6.305532,6.658927,6.4
6.402230496072905,6.018327,6.1365166,5.9
5.745335231777874,5.644776,5.6185265,5.6
6.262712673740836,6.2567706,5.655402,6.2
5.424304965466943,5.228811,5.353387,5.3
5.764078704324422,5.7170124,5.4831524,5.7
5.271267791562512,5.230482,5.3987675,5.2
5.54081358093977,5.451545,5.356887,5.5
5.037073268989895,5.083891,5.432832,4.9
5.655131969927668,5.6845756,5.3454404,5.6
4.931521214304185,4.852901,5.3746166,4.8
5.967698286941823,6.0222077,5.9605217,5.9
5.352732776421368,5.248782,5.397489,5.2
7.389395898083398,7.2949457,5.801182,7.3
6.304477019155102,6.2040677,5.8688927,6.0
5.383021843343204,5.2389903,5.8944016,5.0
7.246914587325848,7.187563,6.2315426,7.0
6.25470701058201,5.9473424,6.358732,5.8
6.512433922558921,6.026621,6.2510233,5.9
4.28573541106997,4.246534,6.458226,4.2
5.378447764881584,5.362058,6.4832163,5.2
6.223205207180305,6.143662,5.698945,6.1
5.236678669906573,5.139616,6.3585796,5.1
7.3450567881192885,6.7233796,6.3944693,5.9
5.25601203793719,5.1216445,5.646613,5.1
6.247838566401259,6.12469,5.1441994,6.1
6.4345724722734525,6.4570546,5.7479916,6.6
6.481482102736759,6.4936085,6.5484667,6.6
6.481482102736759,6.4936085,6.3016844,6.6
6.5175635280202435,6.27475,5.9687405,6.3
6.5175635280202435,6.27475,5.9687405,6.3
5.933196853494904,6.1518106,6.0594625,6.6
7.686039923039918,7.6709557,6.0594625,7.4
5.990447456809937,6.02175,6.335478,5.9
5.6974231632954995,5.732478,6.192069,5.6
9.387567485754989,9.805058,5.4298687,10.1
7.08651999048836,6.1842413,6.4580956,6.1
8.231975769600771,8.599453,5.9818897,9.4
6.774778662166469,6.568705,6.543047,6.4
7.110283224025875,7.266172,6.5580177,7.6
5.748351799081911,6.0286536,6.4731026,5.6
6.077430545661321,5.8772297,6.4644976,6.2
4.992581744119843,4.802821,6.337595,4.6
6.253751598641072,6.2422166,6.3527822,6.5
6.723463446028586,6.4807153,6.4561872,6.4
6.495374773374777,6.491537,6.3168592,6.5
6.489215690763484,6.275367,6.2761183,6.2
6.883305968915335,6.8008227,6.49691,6.9
5.912206246889591,5.84489,6.335334,5.7
5.733940886019341,5.916475,5.9720163,6.0
7.035438230750731,6.2224298,6.0166187,6.0
5.8158044929656505,6.0617504,5.483979,6.4
5.4106695026987515,5.3179708,6.853711,5.2
6.423560604704872,6.434388,5.613909,6.5
5.648219267801168,5.6374264,5.900605,5.6
6.335355828498158,6.254371,5.611614,6.2
6.3233539028685355,6.27239,5.985379,5.6
5.484758638753946,5.3568244,5.4555283,5.3
5.666862318212886,5.612183,5.4756866,5.6
6.212652092824829,6.183845,5.576313,6.2
7.056246741412181,7.062314,5.624726,7.1
5.703091858383016,5.9822335,5.7962337,6.4
6.331307871668708,6.2863894,5.8602953,6.3
5.369029885038325,5.1910877,5.401824,5.1
4.896941172482994,4.8135524,5.852762,4.8
5.635804193357703,5.442775,5.3854113,5.4
6.487603719637121,6.522805,5.597433,6.3
6.045256682273583,6.1269064,6.125003,6.3
6.26545745932191,6.1571765,6.1854687,5.9
6.759976420253595,6.7782707,5.582121,7.3
5.165075154458242,4.952944,6.044222,4.9
8.273179953883322,7.4801865,6.1377726,8.0
6.615016467184015,6.454302,5.8674736,6.2
7.852383369762047,8.021932,6.2430143,8.7
6.461283820346321,6.598177,6.384568,6.2
5.851004121963934,5.6766815,6.30898,6.2
5.911977182539684,5.8091784,7.3831463,5.7
6.58529325535576,6.5695524,6.059682,6.6
5.231862251570429,5.2438807,6.7508917,5.1
6.1486502825609595,6.264544,6.4341736,6.5
5.476881634747331,5.4791646,6.091221,5.2
6.343819278810155,6.3033414,5.4719,7.2
6.815412217055599,6.830076,6.6286,6.7
7.310384645325436,7.34374,5.632513,7.2
6.410006903856734,6.4414997,6.455104,6.4
5.9971892201047545,5.976703,5.9969273,5.8
4.950980499542907,4.806574,6.3045807,4.8
6.053306748711805,6.0272245,5.559614,6.0
5.91561482281268,5.8838058,5.33897,6.0
6.0594267845357574,6.0489984,5.8400817,5.9
5.461865644722757,5.4162455,5.421505,5.4
6.594253425202707,7.154593,5.914377,7.6
6.1798927558618635,6.093872,5.6649685,6.0
6.4218392319916155,6.3792224,5.6498985,6.4
5.946548877767559,5.903859,5.911808,5.8
5.282595471916261,5.181581,5.772261,5.1
6.901506273207107,6.9293427,5.5335665,6.8
7.453553000240499,7.3872957,5.7240744,7.3
5.201858335066501,5.0636,5.8028803,5.0
5.620793424419611,5.676769,6.0773554,5.2
7.815425174362676,7.648824,5.712244,7.5
6.1993517063397325,6.208605,6.1614695,6.2
4.721455316540987,4.5830827,6.531519,4.6
5.161431862494564,5.1496134,6.9587545,5.1
5.630920910319883,5.5325713,5.700652,5.5
5.867959460250172,5.9110856,5.7851763,5.7
7.330857790085732,7.150531,5.958704,7.4
6.26074848970402,6.2327495,5.532541,6.2
8.13748472823473,7.9337993,6.0275564,8.2
6.272958204078356,6.24048,5.5344524,6.2
5.547754836441848,5.4024644,5.657377,5.3
5.827243804771982,5.6028614,5.4361153,5.7
7.526743279868279,7.420371,5.6112084,7.3
6.1237341421677245,6.0383787,5.719655,6.0
5.003746827860695,4.9953647,5.834298,4.8
6.018757880304039,5.9253078,5.44565,6.1
6.5415238457213825,6.5099044,5.866313,6.5
7.291140956810078,7.165157,5.7574267,7.2
5.98260555435355,5.9556046,6.243373,5.5
6.789588034411135,6.748635,5.5959306,6.5
9.576674933862433,9.276045,5.679178,9.3
5.211964494043271,5.161263,6.509905,5.0
4.932055701440226,4.960224,6.7343254,4.9
4.193592419529919,4.2043076,5.0897264,4.2
5.264625319400571,5.3398733,5.4898434,5.2
5.502661540715422,4.9954834,5.142749,4.5
4.309499492337726,4.366814,5.5088825,4.2
5.966683491277241,5.562462,5.784081,5.6
6.588292094479593,5.8791466,5.8293724,5.6
6.985967680641961,6.616637,6.1449156,6.3
6.252802438855719,6.15727,5.629612,6.0
6.350194882772903,6.1796427,6.396716,6.1
6.199510601326782,5.831123,5.9356194,5.6
6.693618989245201,6.388727,6.343416,6.2
5.510308515627447,5.3539834,7.0635834,5.3
5.252253633534955,5.301702,6.188011,5.1
6.852825228621282,6.821312,6.101287,6.7
5.9749999150211375,6.079081,5.7786946,5.8
4.899879175120544,4.8986645,6.362754,4.8
7.439176779239278,7.378927,5.6976194,7.4
6.04541311063849,6.0849595,5.774783,6.2
5.663439711099853,5.609785,5.926553,5.6
4.890836599228107,4.7282977,5.545234,4.8
5.185439030297329,5.210807,5.359798,5.0
5.485497977083696,5.649213,5.4817286,5.4
5.147899326995079,5.2279506,5.352607,5.9
5.567132377532854,5.471353,5.5976753,5.5
5.15983957608223,5.1536026,5.3656807,5.0
5.190438283669105,5.1023583,5.747937,5.1
5.964713023144045,5.8471932,5.3540745,5.7
5.043265424578284,5.002389,5.484363,4.8
5.143470388658256,5.3471456,5.408557,5.9
6.333975252613817,6.106215,5.785011,6.0
7.0177588849189485,7.13771,5.770129,7.3
6.538912433901647,6.4055696,6.194005,6.2
10.91716489297739,11.493964,5.9710608,11.8
5.687301338909203,5.6526465,5.9632006,5.4
10.380226851851848,11.855035,5.391118,12.9
6.800028963018069,6.7110543,6.654996,6.5
7.760544124332905,7.787557,6.150631,8.3
6.536065875097124,6.544947,6.5105247,6.3
6.887715879028382,6.503576,6.3693132,6.8
6.487769115954511,6.4077787,7.2338676,6.4
7.83131095323434,7.933294,6.124958,8.2
5.8268995913504,5.678591,6.7055426,5.6
7.036466679601761,7.026917,6.2690496,7.5
5.5438049778075715,5.5145345,6.5542545,5.2
5.5826500041576415,5.4135737,6.152457,5.5
6.232487404855311,6.1093163,5.5045366,6.1
5.916784308117455,5.8614116,5.523248,5.8
5.011593830679275,4.9437346,5.8030863,5.0
5.011593830679275,4.9437346,5.490415,5.0
6.34220952520141,6.3157635,6.217654,6.5
6.0493554588660015,5.5319324,6.217654,5.8
5.1281079530919005,4.928738,5.5332003,5.0
6.66308667825373,6.7839937,5.4278517,7.7
6.409607532687129,6.450735,5.6302185,6.0
5.633584027795551,5.662533,5.701845,5.5
5.576137332236994,5.455756,6.1937914,5.5
7.195560723286482,7.0345497,5.654763,6.8
6.879961817590999,6.679145,6.33772,7.2
5.972940195310177,5.623204,6.0599737,5.4
6.8183004415423,6.7292213,6.6651278,7.5
6.419715526969864,6.305713,6.439843,6.1
7.306116732804239,7.4348884,6.385453,7.6
6.503426976346097,6.2898645,6.8556376,6.2
7.681512205387203,7.647197,6.8161755,7.8
5.351185663024274,5.1158137,7.3015575,5.0
6.903845460911639,6.9989977,7.0856647,7.5
6.239807192940692,6.305379,6.363165,6.2
6.390849964159407,6.2981405,6.1826096,6.3
5.691585978993823,5.6515236,5.7628794,5.6
5.188719155075788,5.2398267,5.6458178,5.1
6.0411902033304425,5.990391,5.512851,6.2
5.97105198184053,5.8728504,5.5361595,5.8
6.359657999621839,6.278937,5.5111923,6.3
5.61517887368808,5.423259,5.986103,5.5
4.825630747362966,4.7687325,5.401037,4.7
5.756496015908746,5.6834636,5.523856,5.6
5.204742692890988,5.180514,5.50909,5.2
6.0858959840453455,6.1143737,5.959262,6.0
5.554232014975168,5.5678253,5.8306947,5.6
7.302474846882723,7.633344,5.4515867,8.0
6.449411905748749,6.379167,5.6604414,5.9
6.649409679154514,6.616722,6.1968517,7.0
7.200617001569982,7.0310755,6.448061,7.0
7.844897486772485,8.020228,6.3912115,8.5
6.820736355860935,6.6394744,6.4127836,6.6
7.667988250623327,7.6173983,6.265073,7.8
4.753998419620462,5.0890474,6.688547,4.5
6.097988997229206,6.068716,6.2527876,6.9
6.0145781599488775,5.857685,5.81887,5.7
7.903851130351132,7.92194,5.6453285,7.8
6.416081998522111,6.3032146,6.0715027,6.3
8.741425024050022,8.849329,6.390875,8.5
5.520214328441378,5.364327,6.2355804,5.4
6.842831292907792,6.7266536,5.8325324,6.8
5.459150188727685,5.386963,5.358078,5.2
5.837453012042295,5.921464,5.4290757,5.7
5.6511117499132535,5.5993376,5.513426,5.6
6.011130940555533,5.9992123,5.3757224,5.9
5.799497303173661,5.701633,5.9409504,5.7
5.0140307064384935,4.866085,5.671571,4.7
5.801458060403901,5.946078,5.475588,5.6
5.107110484085558,5.0726967,5.4849505,4.9
6.989514103430914,7.112205,5.4291806,7.2
6.225306863578709,6.2291756,5.645827,6.0
5.830236873357484,5.882606,5.8831863,6.3
6.72738792994773,6.7446265,6.2134476,6.4
6.268804228015381,6.163389,6.4151306,6.7
6.795251133556714,6.7627816,6.333,6.5
7.072646639389085,7.0616007,6.333356,8.0
6.588130651033816,6.697529,6.605032,6.4
7.332623617123619,7.4558225,6.703618,7.4
5.8572783790283784,5.8697376,7.135824,5.8
7.168162908850418,7.230449,6.304969,7.2
5.727904189841691,5.6476035,7.0310726,5.4
6.235900002735314,6.291788,6.589589,6.7
6.20569394631397,6.2096996,6.4416246,6.0
6.327139293562283,6.3123245,6.1088457,7.0
6.337292282729143,6.288343,6.456805,6.2
8.00107121813372,8.032584,5.75016,7.8
5.704024387220181,5.5317864,7.1822166,5.6
5.277613516214273,5.192676,6.1904564,5.0
6.191970168157608,6.0724072,4.896928,6.2
5.710066517464924,5.708336,5.8858633,5.6
7.1394332231777895,6.9409113,5.5000534,7.1
5.30916280868187,5.1991715,5.537676,5.3
8.583432539682542,8.821948,5.2039366,9.4
4.853573401625607,4.683507,5.7517796,4.2
5.94452944204656,6.0015755,5.736539,6.5
5.931455723511318,5.8548,5.418767,5.6
6.1655051769948805,6.42321,5.403624,6.6
6.096918596258712,6.0090795,5.8511105,5.8
7.399303012409063,7.517998,5.7106524,8.2
10.098789562289564,9.468705,6.287389,8.8
6.245155194400223,6.369107,6.278758,6.8
6.761794085976033,6.58606,6.4761906,6.2
